N°        MODEL           OUTPUT_SIZE     NEURONS         NUM_REFS        MODEL_SIZE      METHOD          THRESHOLD       PROBABILITY     TIME(ns)        RESULT         
1          0               2               256             0               2167816         BEST            0.95            0.008629        3209            NO             
3771       0               2               256             0               2167816         BEST            0.50            0.945257        3237            OK             
1          0               2               256             0               2167816         BEST            0.55            0.945257        3237            OK             
1          0               2               256             0               2167816         BEST            0.60            0.945257        3237            OK             
1          0               2               256             0               2167816         BEST            0.65            0.945257        3237            OK             
1          0               2               256             0               2167816         BEST            0.70            0.945257        3237            OK             
1          0               2               256             0               2167816         BEST            0.75            0.945257        3237            OK             
1          0               2               256             0               2167816         BEST            0.80            0.945257        3237            OK             
1          0               2               256             0               2167816         BEST            0.85            0.945257        3237            OK             
1          0               2               256             0               2167816         BEST            0.90            0.945257        3237            OK             
1          0               2               256             0               2167816         BEST            0.95            0.945257        3237            NO             
3781       0               2               256             0               2167816         BEST            0.50            0.002650        3218            NO             
1          0               2               256             0               2167816         BEST            0.55            0.002650        3218            NO             
1          0               2               256             0               2167816         BEST            0.60            0.002650        3218            NO             
1          0               2               256             0               2167816         BEST            0.65            0.002650        3218            NO             
1          0               2               256             0               2167816         BEST            0.70            0.002650        3218            NO             
1          0               2               256             0               2167816         BEST            0.75            0.002650        3218            NO             
1          0               2               256             0               2167816         BEST            0.80            0.002650        3218            NO             
1          0               2               256             0               2167816         BEST            0.85            0.002650        3218            NO             
1          0               2               256             0               2167816         BEST            0.90            0.002650        3218            NO             
1          0               2               256             0               2167816         BEST            0.95            0.002650        3218            NO             
3791       0               2               256             0               2167816         BEST            0.50            0.081508        3198            NO             
1          0               2               256             0               2167816         BEST            0.55            0.081508        3198            NO             
1          0               2               256             0               2167816         BEST            0.60            0.081508        3198            NO             
1          0               2               256             0               2167816         BEST            0.65            0.081508        3198            NO             
1          0               2               256             0               2167816         BEST            0.70            0.081508        3198            NO             
1          0               2               256             0               2167816         BEST            0.75            0.081508        3198            NO             
1          0               2               256             0               2167816         BEST            0.80            0.081508        3198            NO             
1          0               2               256             0               2167816         BEST            0.85            0.081508        3198            NO             
1          0               2               256             0               2167816         BEST            0.90            0.081508        3198            NO             
1          0               2               256             0               2167816         BEST            0.95            0.081508        3198            NO             
3801       0               2               256             0               2167816         BEST            0.50            0.217370        3199            NO             
1          0               2               256             0               2167816         BEST            0.55            0.217370        3199            NO             
1          0               2               256             0               2167816         BEST            0.60            0.217370        3199            NO             
1          0               2               256             0               2167816         BEST            0.65            0.217370        3199            NO             
1          0               2               256             0               2167816         BEST            0.70            0.217370        3199            NO             
1          0               2               256             0               2167816         BEST            0.75            0.217370        3199            NO             
1          0               2               256             0               2167816         BEST            0.80            0.217370        3199            NO             
1          0               2               256             0               2167816         BEST            0.85            0.217370        3199            NO             
1          0               2               256             0               2167816         BEST            0.90            0.217370        3199            NO             
1          0               2               256             0               2167816         BEST            0.95            0.217370        3199            NO             
3811       0               2               256             0               2167816         BEST            0.50            0.999992        3221            OK             
1          0               2               256             0               2167816         BEST            0.55            0.999992        3221            OK             
1          0               2               256             0               2167816         BEST            0.60            0.999992        3221            OK             
1          0               2               256             0               2167816         BEST            0.65            0.999992        3221            OK             
1          0               2               256             0               2167816         BEST            0.70            0.999992        3221            OK             
1          0               2               256             0               2167816         BEST            0.75            0.999992        3221            OK             
1          0               2               256             0               2167816         BEST            0.80            0.999992        3221            OK             
1          0               2               256             0               2167816         BEST            0.85            0.999992        3221            OK             
1          0               2               256             0               2167816         BEST            0.90            0.999992        3221            OK             
1          0               2               256             0               2167816         BEST            0.95            0.999992        3221            OK             
3821       0               2               256             0               2167816         BEST            0.50            0.013111        3199            NO             
1          0               2               256             0               2167816         BEST            0.55            0.013111        3199            NO             
1          0               2               256             0               2167816         BEST            0.60            0.013111        3199            NO             
1          0               2               256             0               2167816         BEST            0.65            0.013111        3199            NO             
1          0               2               256             0               2167816         BEST            0.70            0.013111        3199            NO             
1          0               2               256             0               2167816         BEST            0.75            0.013111        3199            NO             
1          0               2               256             0               2167816         BEST            0.80            0.013111        3199            NO             
1          0               2               256             0               2167816         BEST            0.85            0.013111        3199            NO             
1          0               2               256             0               2167816         BEST            0.90            0.013111        3199            NO             
1          0               2               256             0               2167816         BEST            0.95            0.013111        3199            NO             
3831       0               2               256             0               2167816         BEST            0.50            0.083194        3189            NO             
1          0               2               256             0               2167816         BEST            0.55            0.083194        3189            NO             
1          0               2               256             0               2167816         BEST            0.60            0.083194        3189            NO             
1          0               2               256             0               2167816         BEST            0.65            0.083194        3189            NO             
1          0               2               256             0               2167816         BEST            0.70            0.083194        3189            NO             
1          0               2               256             0               2167816         BEST            0.75            0.083194        3189            NO             
1          0               2               256             0               2167816         BEST            0.80            0.083194        3189            NO             
1          0               2               256             0               2167816         BEST            0.85            0.083194        3189            NO             
1          0               2               256             0               2167816         BEST            0.90            0.083194        3189            NO             
1          0               2               256             0               2167816         BEST            0.95            0.083194        3189            NO             
3841       0               2               256             0               2167816         BEST            0.50            0.459677        3204            NO             
1          0               2               256             0               2167816         BEST            0.55            0.459677        3204            NO             
1          0               2               256             0               2167816         BEST            0.60            0.459677        3204            NO             
1          0               2               256             0               2167816         BEST            0.65            0.459677        3204            NO             
1          0               2               256             0               2167816         BEST            0.70            0.459677        3204            NO             
1          0               2               256             0               2167816         BEST            0.75            0.459677        3204            NO             
1          0               2               256             0               2167816         BEST            0.80            0.459677        3204            NO             
1          0               2               256             0               2167816         BEST            0.85            0.459677        3204            NO             
1          0               2               256             0               2167816         BEST            0.90            0.459677        3204            NO             
1          0               2               256             0               2167816         BEST            0.95            0.459677        3204            NO             
3851       0               2               256             0               2167816         BEST            0.50            0.046818        3207            NO             
1          0               2               256             0               2167816         BEST            0.55            0.046818        3207            NO             
1          0               2               256             0               2167816         BEST            0.60            0.046818        3207            NO             
1          0               2               256             0               2167816         BEST            0.65            0.046818        3207            NO             
1          0               2               256             0               2167816         BEST            0.70            0.046818        3207            NO             
1          0               2               256             0               2167816         BEST            0.75            0.046818        3207            NO             
1          0               2               256             0               2167816         BEST            0.80            0.046818        3207            NO             
1          0               2               256             0               2167816         BEST            0.85            0.046818        3207            NO             
1          0               2               256             0               2167816         BEST            0.90            0.046818        3207            NO             
1          0               2               256             0               2167816         BEST            0.95            0.046818        3207            NO             
3861       0               2               256             0               2167816         BEST            0.50            0.046390        3309            NO             
1          0               2               256             0               2167816         BEST            0.55            0.046390        3309            NO             
1          0               2               256             0               2167816         BEST            0.60            0.046390        3309            NO             
1          0               2               256             0               2167816         BEST            0.65            0.046390        3309            NO             
1          0               2               256             0               2167816         BEST            0.70            0.046390        3309            NO             
1          0               2               256             0               2167816         BEST            0.75            0.046390        3309            NO             
1          0               2               256             0               2167816         BEST            0.80            0.046390        3309            NO             
1          0               2               256             0               2167816         BEST            0.85            0.046390        3309            NO             
1          0               2               256             0               2167816         BEST            0.90            0.046390        3309            NO             
1          0               2               256             0               2167816         BEST            0.95            0.046390        3309            NO             
3871       0               2               256             0               2167816         BEST            0.50            0.163713        3227            NO             
1          0               2               256             0               2167816         BEST            0.55            0.163713        3227            NO             
1          0               2               256             0               2167816         BEST            0.60            0.163713        3227            NO             
1          0               2               256             0               2167816         BEST            0.65            0.163713        3227            NO             
1          0               2               256             0               2167816         BEST            0.70            0.163713        3227            NO             
1          0               2               256             0               2167816         BEST            0.75            0.163713        3227            NO             
1          0               2               256             0               2167816         BEST            0.80            0.163713        3227            NO             
1          0               2               256             0               2167816         BEST            0.85            0.163713        3227            NO             
1          0               2               256             0               2167816         BEST            0.90            0.163713        3227            NO             
1          0               2               256             0               2167816         BEST            0.95            0.163713        3227            NO             
3881       0               2               256             0               2167816         BEST            0.50            0.002615        3188            NO             
1          0               2               256             0               2167816         BEST            0.55            0.002615        3188            NO             
1          0               2               256             0               2167816         BEST            0.60            0.002615        3188            NO             
1          0               2               256             0               2167816         BEST            0.65            0.002615        3188            NO             
1          0               2               256             0               2167816         BEST            0.70            0.002615        3188            NO             
1          0               2               256             0               2167816         BEST            0.75            0.002615        3188            NO             
1          0               2               256             0               2167816         BEST            0.80            0.002615        3188            NO             
1          0               2               256             0               2167816         BEST            0.85            0.002615        3188            NO             
1          0               2               256             0               2167816         BEST            0.90            0.002615        3188            NO             
1          0               2               256             0               2167816         BEST            0.95            0.002615        3188            NO             
3891       0               2               256             0               2167816         BEST            0.50            0.566940        3232            OK             
1          0               2               256             0               2167816         BEST            0.55            0.566940        3232            OK             
1          0               2               256             0               2167816         BEST            0.60            0.566940        3232            NO             
1          0               2               256             0               2167816         BEST            0.65            0.566940        3232            NO             
1          0               2               256             0               2167816         BEST            0.70            0.566940        3232            NO             
1          0               2               256             0               2167816         BEST            0.75            0.566940        3232            NO             
1          0               2               256             0               2167816         BEST            0.80            0.566940        3232            NO             
1          0               2               256             0               2167816         BEST            0.85            0.566940        3232            NO             
1          0               2               256             0               2167816         BEST            0.90            0.566940        3232            NO             
1          0               2               256             0               2167816         BEST            0.95            0.566940        3232            NO             
3901       0               2               256             0               2167816         BEST            0.50            0.049047        3244            NO             
1          0               2               256             0               2167816         BEST            0.55            0.049047        3244            NO             
1          0               2               256             0               2167816         BEST            0.60            0.049047        3244            NO             
1          0               2               256             0               2167816         BEST            0.65            0.049047        3244            NO             
1          0               2               256             0               2167816         BEST            0.70            0.049047        3244            NO             
1          0               2               256             0               2167816         BEST            0.75            0.049047        3244            NO             
1          0               2               256             0               2167816         BEST            0.80            0.049047        3244            NO             
1          0               2               256             0               2167816         BEST            0.85            0.049047        3244            NO             
1          0               2               256             0               2167816         BEST            0.90            0.049047        3244            NO             
1          0               2               256             0               2167816         BEST            0.95            0.049047        3244            NO             
3911       0               2               256             0               2167816         BEST            0.50            0.677030        3223            OK             
1          0               2               256             0               2167816         BEST            0.55            0.677030        3223            OK             
1          0               2               256             0               2167816         BEST            0.60            0.677030        3223            OK             
1          0               2               256             0               2167816         BEST            0.65            0.677030        3223            OK             
1          0               2               256             0               2167816         BEST            0.70            0.677030        3223            NO             
1          0               2               256             0               2167816         BEST            0.75            0.677030        3223            NO             
1          0               2               256             0               2167816         BEST            0.80            0.677030        3223            NO             
1          0               2               256             0               2167816         BEST            0.85            0.677030        3223            NO             
1          0               2               256             0               2167816         BEST            0.90            0.677030        3223            NO             
1          0               2               256             0               2167816         BEST            0.95            0.677030        3223            NO             
3921       0               2               256             0               2167816         BEST            0.50            0.991172        3220            OK             
1          0               2               256             0               2167816         BEST            0.55            0.991172        3220            OK             
1          0               2               256             0               2167816         BEST            0.60            0.991172        3220            OK             
1          0               2               256             0               2167816         BEST            0.65            0.991172        3220            OK             
1          0               2               256             0               2167816         BEST            0.70            0.991172        3220            OK             
1          0               2               256             0               2167816         BEST            0.75            0.991172        3220            OK             
1          0               2               256             0               2167816         BEST            0.80            0.991172        3220            OK             
1          0               2               256             0               2167816         BEST            0.85            0.991172        3220            OK             
1          0               2               256             0               2167816         BEST            0.90            0.991172        3220            OK             
1          0               2               256             0               2167816         BEST            0.95            0.991172        3220            OK             
3931       0               2               256             0               2167816         BEST            0.50            0.840610        3188            OK             
1          0               2               256             0               2167816         BEST            0.55            0.840610        3188            OK             
1          0               2               256             0               2167816         BEST            0.60            0.840610        3188            OK             
1          0               2               256             0               2167816         BEST            0.65            0.840610        3188            OK             
1          0               2               256             0               2167816         BEST            0.70            0.840610        3188            OK             
1          0               2               256             0               2167816         BEST            0.75            0.840610        3188            OK             
1          0               2               256             0               2167816         BEST            0.80            0.840610        3188            OK             
1          0               2               256             0               2167816         BEST            0.85            0.840610        3188            NO             
1          0               2               256             0               2167816         BEST            0.90            0.840610        3188            NO             
1          0               2               256             0               2167816         BEST            0.95            0.840610        3188            NO             
3941       0               2               256             0               2167816         BEST            0.50            0.306424        3224            NO             
1          0               2               256             0               2167816         BEST            0.55            0.306424        3224            NO             
1          0               2               256             0               2167816         BEST            0.60            0.306424        3224            NO             
1          0               2               256             0               2167816         BEST            0.65            0.306424        3224            NO             
1          0               2               256             0               2167816         BEST            0.70            0.306424        3224            NO             
1          0               2               256             0               2167816         BEST            0.75            0.306424        3224            NO             
1          0               2               256             0               2167816         BEST            0.80            0.306424        3224            NO             
1          0               2               256             0               2167816         BEST            0.85            0.306424        3224            NO             
1          0               2               256             0               2167816         BEST            0.90            0.306424        3224            NO             
1          0               2               256             0               2167816         BEST            0.95            0.306424        3224            NO             
3951       0               2               256             0               2167816         BEST            0.50            0.054238        3233            NO             
1          0               2               256             0               2167816         BEST            0.55            0.054238        3233            NO             
1          0               2               256             0               2167816         BEST            0.60            0.054238        3233            NO             
1          0               2               256             0               2167816         BEST            0.65            0.054238        3233            NO             
1          0               2               256             0               2167816         BEST            0.70            0.054238        3233            NO             
1          0               2               256             0               2167816         BEST            0.75            0.054238        3233            NO             
1          0               2               256             0               2167816         BEST            0.80            0.054238        3233            NO             
1          0               2               256             0               2167816         BEST            0.85            0.054238        3233            NO             
1          0               2               256             0               2167816         BEST            0.90            0.054238        3233            NO             
1          0               2               256             0               2167816         BEST            0.95            0.054238        3233            NO             
3961       0               2               256             0               2167816         BEST            0.50            0.193992        3207            NO             
1          0               2               256             0               2167816         BEST            0.55            0.193992        3207            NO             
1          0               2               256             0               2167816         BEST            0.60            0.193992        3207            NO             
1          0               2               256             0               2167816         BEST            0.65            0.193992        3207            NO             
1          0               2               256             0               2167816         BEST            0.70            0.193992        3207            NO             
1          0               2               256             0               2167816         BEST            0.75            0.193992        3207            NO             
1          0               2               256             0               2167816         BEST            0.80            0.193992        3207            NO             
1          0               2               256             0               2167816         BEST            0.85            0.193992        3207            NO             
1          0               2               256             0               2167816         BEST            0.90            0.193992        3207            NO             
1          0               2               256             0               2167816         BEST            0.95            0.193992        3207            NO             
3971       0               2               256             0               2167816         BEST            0.50            0.028462        3192            NO             
1          0               2               256             0               2167816         BEST            0.55            0.028462        3192            NO             
1          0               2               256             0               2167816         BEST            0.60            0.028462        3192            NO             
1          0               2               256             0               2167816         BEST            0.65            0.028462        3192            NO             
1          0               2               256             0               2167816         BEST            0.70            0.028462        3192            NO             
1          0               2               256             0               2167816         BEST            0.75            0.028462        3192            NO             
1          0               2               256             0               2167816         BEST            0.80            0.028462        3192            NO             
1          0               2               256             0               2167816         BEST            0.85            0.028462        3192            NO             
1          0               2               256             0               2167816         BEST            0.90            0.028462        3192            NO             
1          0               2               256             0               2167816         BEST            0.95            0.028462        3192            NO             
3981       0               2               256             0               2167816         BEST            0.50            0.269351        3220            NO             
1          0               2               256             0               2167816         BEST            0.55            0.269351        3220            NO             
1          0               2               256             0               2167816         BEST            0.60            0.269351        3220            NO             
1          0               2               256             0               2167816         BEST            0.65            0.269351        3220            NO             
1          0               2               256             0               2167816         BEST            0.70            0.269351        3220            NO             
1          0               2               256             0               2167816         BEST            0.75            0.269351        3220            NO             
1          0               2               256             0               2167816         BEST            0.80            0.269351        3220            NO             
1          0               2               256             0               2167816         BEST            0.85            0.269351        3220            NO             
1          0               2               256             0               2167816         BEST            0.90            0.269351        3220            NO             
1          0               2               256             0               2167816         BEST            0.95            0.269351        3220            NO             
3991       0               2               256             0               2167816         BEST            0.50            0.883461        3243            OK             
1          0               2               256             0               2167816         BEST            0.55            0.883461        3243            OK             
1          0               2               256             0               2167816         BEST            0.60            0.883461        3243            OK             
1          0               2               256             0               2167816         BEST            0.65            0.883461        3243            OK             
1          0               2               256             0               2167816         BEST            0.70            0.883461        3243            OK             
1          0               2               256             0               2167816         BEST            0.75            0.883461        3243            OK             
1          0               2               256             0               2167816         BEST            0.80            0.883461        3243            OK             
1          0               2               256             0               2167816         BEST            0.85            0.883461        3243            OK             
1          0               2               256             0               2167816         BEST            0.90            0.883461        3243            NO             
1          0               2               256             0               2167816         BEST            0.95            0.883461        3243            NO             
4001       0               2               256             0               2167816         BEST            0.50            0.000697        3192            NO             
1          0               2               256             0               2167816         BEST            0.55            0.000697        3192            NO             
1          0               2               256             0               2167816         BEST            0.60            0.000697        3192            NO             
1          0               2               256             0               2167816         BEST            0.65            0.000697        3192            NO             
1          0               2               256             0               2167816         BEST            0.70            0.000697        3192            NO             
1          0               2               256             0               2167816         BEST            0.75            0.000697        3192            NO             
1          0               2               256             0               2167816         BEST            0.80            0.000697        3192            NO             
1          0               2               256             0               2167816         BEST            0.85            0.000697        3192            NO             
1          0               2               256             0               2167816         BEST            0.90            0.000697        3192            NO             
1          0               2               256             0               2167816         BEST            0.95            0.000697        3192            NO             
4011       0               2               256             0               2167816         BEST            0.50            0.050059        3248            NO             
1          0               2               256             0               2167816         BEST            0.55            0.050059        3248            NO             
1          0               2               256             0               2167816         BEST            0.60            0.050059        3248            NO             
1          0               2               256             0               2167816         BEST            0.65            0.050059        3248            NO             
1          0               2               256             0               2167816         BEST            0.70            0.050059        3248            NO             
1          0               2               256             0               2167816         BEST            0.75            0.050059        3248            NO             
1          0               2               256             0               2167816         BEST            0.80            0.050059        3248            NO             
1          0               2               256             0               2167816         BEST            0.85            0.050059        3248            NO             
1          0               2               256             0               2167816         BEST            0.90            0.050059        3248            NO             
1          0               2               256             0               2167816         BEST            0.95            0.050059        3248            NO             
4021       0               2               256             0               2167816         BEST            0.50            1.000000        3205            OK             
1          0               2               256             0               2167816         BEST            0.55            1.000000        3205            OK             
1          0               2               256             0               2167816         BEST            0.60            1.000000        3205            OK             
1          0               2               256             0               2167816         BEST            0.65            1.000000        3205            OK             
1          0               2               256             0               2167816         BEST            0.70            1.000000        3205            OK             
1          0               2               256             0               2167816         BEST            0.75            1.000000        3205            OK             
1          0               2               256             0               2167816         BEST            0.80            1.000000        3205            OK             
1          0               2               256             0               2167816         BEST            0.85            1.000000        3205            OK             
1          0               2               256             0               2167816         BEST            0.90            1.000000        3205            OK             
1          0               2               256             0               2167816         BEST            0.95            1.000000        3205            OK             
4031       0               2               256             0               2167816         BEST            0.50            0.003978        3915            NO             
1          0               2               256             0               2167816         BEST            0.55            0.003978        3915            NO             
1          0               2               256             0               2167816         BEST            0.60            0.003978        3915            NO             
